Sentence #,Word,POS,Tag
,my,PRON,O
,definition,NOUN,O
,of,ADP,O
,the,DET,O
,word,NOUN,O
,PUNCT,PUNCT,O
,love,NOUN,O
,.,PUNCT,O
,PUNCT,PUNCT,O
,thank,VERB,O
,you,PRON,O
,.,PUNCT,O
,thank,VERB,O
,you,PRON,O
,",",PUNCT,O
,@USER,PROPN,O
,.,PUNCT,O
,i,PRON,O
,be,AUX,O
,so,ADV,O
,proud,ADJ,O
,of,ADP,O
,you,PRON,O
,.,PUNCT,O
,always,ADV,O
,❤,VERB,O
,URL,X,O
,…,PUNCT,O
Sentence: 2900,rt,X,O
,@USER,X,O
,:,PUNCT,O
,i,PRON,O
,think,VERB,O
,it,PRON,O
,be,AUX,O
,fake,ADJ,O
,sub,NOUN,O
,😂😂😂😂,SYM,O
,URL,X,O
Sentence: 2901,rt,X,O
,@USER,X,O
,:,PUNCT,O
,the,DET,O
,fact,NOUN,O
,that,SCONJ,O
,dog,NOUN,O
,respect,NOUN,O
,',PUNCT,O
,no,ADV,O
,',PUNCT,O
,more,ADV,O
,than,ADP,O
,a,DET,O
,lot,NOUN,O
,of,ADP,O
,guy,NOUN,O
,be,AUX,O
,really,ADV,O
,mess,VERB,O
,up,ADP,O
,.,PUNCT,O
Sentence: 2902,rt,X,O
,@USER,X,O
,:,PUNCT,O
,hey,INTJ,O
,!,PUNCT,O
,new,ADJ,O
,music,NOUN,O
,video,NOUN,O
,tomorrow,NOUN,O
,!,PUNCT,O
,it,PRON,O
,'s,AUX,O
,to,ADP,O
,my,PRON,O
,song,NOUN,O
,PUNCT,PUNCT,O
,home,NOUN,MISC
,sweet,ADJ,MISC
,home,NOUN,MISC
,PUNCT,PUNCT,O
,NUMBER,NUM,O
,pm,NOUN,O
,est,PROPN,O
,/,PUNCT,O
,noon,NOUN,O
,pst,PROPN,O
,on,ADP,O
,URL,X,O
,URL,X,O
,…,PUNCT,O
Sentence: 2903,rt,X,O
,@USER,X,O
,:,PUNCT,O
,@USER,PROPN,O
,@USER,PROPN,O
,it,PRON,O
,'s,AUX,O
,very,ADV,O
,strange,ADJ,O
,how,ADV,O
,they,PRON,O
,be,AUX,O
,bend,VERB,O
,over,ADV,O
,backwards,ADV,O
,to,PART,O
,get,VERB,O
,rid,ADJ,O
,of,ADP,O
,jeremy,PROPN,PER
,corbyn,PROPN,PER
,.,PUNCT,O
,he,PRON,O
,be,AUX,O
,a,DET,O
,decent,ADJ,O
,…,PUNCT,O
Sentence: 2904,rt,X,O
,@USER,X,O
,:,PUNCT,O
,PUNCT,PUNCT,O
,studio,PROPN,MISC
,ohana,PROPN,MISC
,PUNCT,PUNCT,O
,be,AUX,O
,today,NOUN,O
,'s,PART,O
,tee,NOUN,O
,on,ADP,O
,URL,X,O
,retweet,VERB,O
,for,ADP,O
,a,DET,O
,chance,NOUN,O
,at,ADP,O
,a,DET,O
,free,ADJ,O
,tee,NOUN,O
,!,PUNCT,O
,URL,X,O
Sentence: 2905,@USER,PROPN,O
,incredible,ADJ,O
,show,NOUN,O
,!,PUNCT,O
,thank,VERB,O
,you,PRON,O
,for,ADP,O
,the,DET,O
,photo,NOUN,O
,💕,SYM,O
,URL,X,O
Sentence: 2906,you,PRON,O
,and,CCONJ,O
,your,PRON,O
,family,NOUN,O
,have,VERB,O
,question,NOUN,O
,about,ADP,O
,#retirement,NOUN,O
,.,PUNCT,O
,this,DET,O
,free,ADJ,O
,guide,NOUN,O
,provide,VERB,O
,answer,NOUN,O
,:,PUNCT,O
,URL,X,O
,URL,X,O
Sentence: 2907,lawd,PROPN,O
,know,VERB,O
,i,PRON,O
,ai,AUX,O
,n't,PART,O
,perfect,ADJ,O
,but,CCONJ,O
,i,PRON,O
,sholl,AUX,O
,deserve,VERB,O
,it,PRON,O
,.,PUNCT,O
,send,VERB,O
,somebody,PRON,O
,that,PRON,O
,wo,AUX,O
,n't,PART,O
,turn,VERB,O
,they,PRON,O
,back,NOUN,O
,on,ADP,O
,me,PRON,O
,.,PUNCT,O
Sentence: 2908,@USER,PROPN,O
,be,AUX,O
,you,PRON,O
,frustrate,VERB,O
,?,PUNCT,O
Sentence: 2909,rt,X,O
,@USER,X,O
,:,PUNCT,O
,my,PRON,O
,kind,NOUN,O
,of,ADP,O
,waffle,NOUN,O
,URL,X,O
Sentence: 2910,tell,VERB,O
,you,PRON,O
,i,PRON,O
,can,AUX,O
,fly,VERB,O
,…,PUNCT,O
,URL,X,O
Sentence: 2911,why,ADV,O
,be,AUX,O
,i,PRON,O
,so,ADV,O
,excited,ADJ,O
,about,ADP,O
,my,PRON,O
,broken,ADJ,O
,arm,NOUN,O
,URL,X,O
Sentence: 2912,rt,X,O
,@USER,X,O
,:,PUNCT,O
,first,ADJ,O
,look,NOUN,O
,:,PUNCT,O
,virginia,PROPN,PER
,madsen,PROPN,PER
,(,PUNCT,O
,@USER,X,O
,),PUNCT,O
,to,ADP,O
,guest,NOUN,O
,star,NOUN,O
,on,ADP,O
,#elementary,PROPN,O
,.,PUNCT,O
,check,VERB,O
,-,PUNCT,O
,out,NOUN,O
,via,ADP,O
,@USER,PROPN,O
,:,PUNCT,O
,URL,X,O
,URL,X,O
,…,PUNCT,O
Sentence: 2913,@USER,PROPN,O
,it,PRON,O
,can,AUX,O
,be,AUX,O
,very,ADV,O
,frustrating,ADJ,O
,at,ADP,O
,times,NOUN,O
,.,PUNCT,O
,that,PRON,O
,'s,AUX,O
,why,ADV,O
,i,PRON,O
,almost,ADV,O
,never,ADV,O
,fully,ADV,O
,open,ADJ,O
,up,ADP,O
,to,ADP,O
,people,NOUN,O
,.,PUNCT,O
Sentence: 2914,@USER,PROPN,O
,completely,ADV,O
,forget,VERB,O
,about,ADP,O
,the,DET,O
,npa,PROPN,ORG
,.,PUNCT,O
,we,PRON,O
,might,AUX,O
,have,VERB,O
,to,PART,O
,renew,VERB,O
,our,PRON,O
,membership,NOUN,O
,.,PUNCT,O
Sentence: 2915,rt,X,O
,@USER,X,O
,:,PUNCT,O
,powerful,ADJ,O
,@USER,PROPN,O
,piece,NOUN,O
,by,ADP,O
,tim,PROPN,PER
,duncan,PROPN,PER
,.,PUNCT,O
,URL,X,O
Sentence: 2916,@USER,PROPN,O
,@USER,PROPN,O
,@USER,PROPN,O
,you,PRON,O
,find,VERB,O
,that,SCONJ,O
,many,ADJ,O
,people,NOUN,O
,actually,ADV,O
,agree,VERB,O
,with,ADP,O
,voluntarism,NOUN,O
,",",PUNCT,O
,once,SCONJ,O
,they,PRON,O
,'re,AUX,O
,question,VERB,O
,on,ADP,O
,it,PRON,O
,",",PUNCT,O
,unless,SCONJ,O
Sentence: 2917,rt,X,O
,@USER,X,O
,:,PUNCT,O
,at,ADP,O
,it,PRON,O
,again,ADV,O
,.,PUNCT,O
,URL,X,O
Sentence: 2918,rt,X,O
,@USER,X,O
,:,PUNCT,O
,.,PUNCT,O
,@USER,PROPN,O
,own,VERB,O
,this,DET,O
,big,ADJ,PER
,l,NOUN,PER
,painting,NOUN,O
,.,PUNCT,O
,it,PRON,O
,'s,AUX,O
,PUNCT,PUNCT,O
,the,DET,MISC
,big,ADJ,MISC
,picture,NOUN,MISC
,PUNCT,PUNCT,O
,cover,NOUN,O
,.,PUNCT,O
,instead,ADV,O
,of,SCONJ,O
,make,VERB,O
,a,DET,O
,gun,NOUN,O
,",",PUNCT,O
,l,PROPN,PER
,give,VERB,O
,the,DET,O
,thumb,NOUN,O
,up,ADP,O
,.,PUNCT,O
,URL,X,O
,…,PUNCT,O
Sentence: 2919,gd,PROPN,PER
,also,ADV,O
,work,VERB,O
,with,ADP,O
,kush,NOUN,PER
,so,ADV,O
,why,ADV,O
,not,PART,O
,ikon,PROPN,PER
,?,PUNCT,O
,ugly,ADJ,O
,af,NOUN,O
,💀💀💀,SYM,O
,URL,X,O
Sentence: 2920,she,PRON,O
,call,VERB,O
,NUMBER,NUM,O
,when,ADV,O
,her,PRON,O
,NUMBER,NUM,O
,-,PUNCT,O
,week,NOUN,O
,-,PUNCT,O
,old,ADJ,O
,baby,NOUN,O
,have,AUX,O
,be,AUX,O
,bear,VERB,O
,just,ADV,O
,one,NUM,O
,day,NOUN,O
,after,ADP,O
,an,DET,O
,abortion,NOUN,O
,URL,X,O
Sentence: 2921,rt,X,O
,@USER,X,O
,:,PUNCT,O
,og,PROPN,O
,'s,PART,O
,aint,AUX,O
,chill,VERB,O
,😂,SYM,O
,URL,X,O
Sentence: 2922,microsoft,PROPN,ORG
,xbox,PROPN,MISC
,NUMBER,NUM,MISC
,NUMBER,NUM,O
,gb,PROPN,O
,white,ADJ,O
,console,NOUN,O
,w/,ADP,O
,controller,NOUN,O
,and,CCONJ,O
,NUMBER,NUM,O
,mb,NOUN,O
,memory,NOUN,O
,card,NOUN,O
,-,PUNCT,O
,bid,NOUN,O
,now,ADV,O
,!,PUNCT,O
,only,ADV,O
,…,PUNCT,O
,URL,X,O
,URL,X,O
Sentence: 2923,‘,PUNCT,O
,a,DET,O
,time,NOUN,O
,bomb,NOUN,O
,wait,VERB,O
,to,PART,O
,explode,VERB,O
,’,PUNCT,O
,–,PUNCT,O
,survey,NOUN,O
,reveal,VERB,O
,gps,PROPN,O
,’,PART,O
,concern,NOUN,O
,about,ADP,O
,mental,ADJ,O
,health,NOUN,O
,services,NOUN,O
,for,ADP,O
,young,ADJ,O
,people,NOUN,O
,#teens,X,O
,#health,X,O
Sentence: 2924,rt,X,O
,@USER,X,O
,:,PUNCT,O
,what,PRON,O
,the,DET,O
,.,PUNCT,O
,URL,X,O
Sentence: 2925,rt,X,O
,@USER,X,O
,:,PUNCT,O
,NUMBER,NUM,O
,#thenextgalaxy,PROPN,O
,retweets,NOUN,O
,in,ADP,O
,NUMBER,NUM,O
,min,NOUN,O
,unlock,VERB,O
,the,DET,O
,box,NOUN,O
,!,PUNCT,O
,rt,VERB,O
,&,CCONJ,O
,you,PRON,O
,stand,VERB,O
,a,DET,O
,chance,NOUN,O
,to,PART,O
,win,VERB,O
,r30,PROPN,O
,with,ADP,O
,@USER,PROPN,O
,URL,X,O
,…,PUNCT,O
Sentence: 2926,let,VERB,O
,'s,PRON,O
,take,VERB,O
,a,DET,O
,cruise,NOUN,O
,🌀,SYM,O
,URL,X,O
Sentence: 2927,rt,X,O
,@USER,X,O
,:,PUNCT,O
,asaram,PROPN,PER
,bapuji,PROPN,PER
,-,PUNCT,O
,',PUNCT,O
,parenthood,NOUN,O
,be,AUX,O
,beyond,ADP,O
,caste,NOUN,O
,&,CCONJ,O
,religion,NOUN,O
,.,PUNCT,O
,respect,NOUN,O
,ur,PRON,O
,parent,NOUN,O
,!,PUNCT,O
,',PUNCT,O
,#lovedparentsworshipday,X,O
,URL,X,O
Sentence: 2928,#nowplaying,VERB,O
,shawn,PROPN,PER
,mendes,PROPN,PER
,camila,PROPN,PER
,cabello,PROPN,PER
,-,PUNCT,O
,i,PRON,MISC
,know,VERB,MISC
,what,PRON,MISC
,you,PRON,MISC
,do,VERB,MISC
,last,ADJ,MISC
,summer,NOUN,MISC
,::,PUNCT,O
,tune,VERB,O
,in,ADP,O
,:,PUNCT,O
,URL,X,O
Sentence: 2929,@USER,PROPN,O
,oxygen,NOUN,O
,.,PUNCT,O
,i,PRON,O
,need,VERB,O
,oxygen,NOUN,O
,.,PUNCT,O
,i,PRON,O
,'m,AUX,O
,laugh,VERB,O
,so,ADV,O
,hard,ADV,O
,on,SCONJ,O
,forget,VERB,O
,to,PART,O
,breath,VERB,O
,😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,SYM,O
Sentence: 2930,rt,X,O
,@USER,X,O
,:,PUNCT,O
,this,PRON,O
,be,AUX,O
,the,DET,O
,#,NOUN,O
,NUMBER,NUM,O
,tip,NOUN,O
,sheet,NOUN,O
,for,SCONJ,O
,deal,VERB,O
,with,ADP,O
,stress,NOUN,O
,:,PUNCT,O
,URL,X,O
,URL,X,O
Sentence: 2931,yes,INTJ,O
,rt,X,O
,@USER,X,O
,:,PUNCT,O
,honest,ADJ,O
,opinion,NOUN,O
,do,AUX,O
,i,PRON,O
,come,VERB,O
,off,ADV,O
,as,ADP,O
,a,DET,O
,nigga,NOUN,O
,with,ADP,O
,multiple,ADJ,O
,woman,NOUN,O
,?,PUNCT,O
Sentence: 2932,@USER,PROPN,O
,@USER,PROPN,O
,@USER,PROPN,O
,want,VERB,O
,to,PART,O
,dota,VERB,O
,?,PUNCT,O
Sentence: 2933,rt,X,O
,@USER,X,O
,:,PUNCT,O
,the,DET,O
,first,ADJ,O
,picture,NOUN,O
,be,AUX,O
,chicago,PROPN,LOC
,at,ADP,O
,NUMBER,NUM,O
,on,ADP,O
,april,PROPN,O
,NUMBER,NUM,O
,",",PUNCT,O
,NUMBER,NUM,O
,the,DET,O
,second,ADJ,O
,picture,NOUN,O
,be,AUX,O
,chicago,PROPN,LOC
,at,ADP,O
,NUMBER,NUM,O
,april,PROPN,O
,NUMBER,NUM,O
,",",PUNCT,O
,NUMBER,NUM,O
,🌞🌚,SYM,O
,URL,X,O
,…,PUNCT,O
Sentence: 2934,rt,X,O
,@USER,X,O
,:,PUNCT,O
,i,PRON,O
,imagine,VERB,O
,feminist,NOUN,MISC
,be,AUX,O
,gon,VERB,O
,na,PART,O
,be,AUX,O
,insufferable,ADJ,O
,about,ADP,O
,it,PRON,O
,.,PUNCT,O
Sentence: 2935,rt,X,O
,@USER,X,O
,:,PUNCT,O
,NUMBER,X,O
,.,PUNCT,O
,PUNCT,PUNCT,O
,why,ADV,O
,do,AUX,O
,n't,PART,O
,i,PRON,O
,have,VERB,O
,a,DET,O
,penis,NOUN,O
,PUNCT,PUNCT,O
,i,PRON,O
,cantrs,AUX,O
,breathe,VERB,O
,URL,X,O
Sentence: 2936,lmao,INTJ,O
,these,DET,O
,dude,NOUN,O
,be,AUX,O
,at,ADP,O
,mcgolf,PROPN,ORG
,URL,X,O
Sentence: 2937,NUMBER,NUM,O
,reason,NOUN,O
,you,PRON,O
,need,VERB,O
,to,PART,O
,buy,VERB,O
,auto,NOUN,O
,insurance,NOUN,O
,URL,X,O
Sentence: 2938,rt,X,O
,@USER,X,O
,:,PUNCT,O
,groupme,PROPN,ORG
,emojis,NOUN,O
,way,ADV,O
,more,ADV,O
,lit,ADJ,O
,than,ADP,O
,the,DET,O
,regular,ADJ,O
,io,NOUN,ORG
,emojis,NOUN,O
,😞,SYM,O
Sentence: 2939,rt,X,O
,@USER,X,O
,:,PUNCT,O
,i,PRON,O
,need,VERB,O
,to,PART,O
,fall,VERB,O
,in,ADP,O
,love,NOUN,O
,with,ADP,O
,a,DET,O
,new,ADJ,O
,rap,NOUN,O
,song,NOUN,O
,.,PUNCT,O
,it,PRON,O
,s,AUX,O
,be,AUX,O
,long,ADV,O
Sentence: 2940,arab,ADJ,MISC
,&,CCONJ,O
,iranian,ADJ,MISC
,leaders,NOUN,O
,who,PRON,O
,be,AUX,O
,mostly,ADV,O
,muslims,PROPN,MISC
,&,CCONJ,O
,read,VERB,O
,the,DET,O
,quran,PROPN,MISC
,must,AUX,O
,become,VERB,O
,role,NOUN,O
,model,NOUN,O
,for,SCONJ,O
,promote,VERB,O
,the,DET,O
,unity,NOUN,O
,of,ADP,O
,the,DET,O
,human,ADJ,O
,family,NOUN,O
,.,PUNCT,O
Sentence: 2941,wan,VERB,O
,na,PART,O
,have,VERB,O
,a,DET,O
,deep,ADJ,O
,conversation,NOUN,O
Sentence: 2942,@USER,PROPN,O
,@USER,PROPN,O
,the,DET,O
,uk,PROPN,LOC
,that,PRON,O
,exist,VERB,O
,then,ADV,O
,do,AUX,O
,n't,PART,O
,exist,VERB,O
,now,ADV,O
,.,PUNCT,O
,next,ADV,O
,!,PUNCT,O
Sentence: 2943,rt,X,O
,@USER,X,O
,:,PUNCT,O
,electric,ADJ,O
,forest,NOUN,O
,🌲,SYM,O
Sentence: 2944,@USER,PROPN,O
,love,VERB,O
,it,PRON,O
,.,PUNCT,O
,thank,VERB,O
,you,PRON,O
,so,ADV,O
,much,ADV,O
Sentence: 2945,found,VERB,O
,a,DET,O
,transponder,NOUN,O
,snail,NOUN,O
,!,PUNCT,O
,giant,NOUN,O
,",",PUNCT,O
,sea,NOUN,O
,monster,NOUN,O
,and,CCONJ,O
,other,ADJ,O
,amazing,ADJ,O
,encounter,NOUN,O
,!,PUNCT,O
,URL,X,O
,#trecru,X,O
,URL,X,O
Sentence: 2946,another,DET,O
,day,NOUN,O
,to,PART,O
,be,AUX,O
,productive,ADJ,O
,💪🏾,SYM,O
,#letsgetit,X,O
,👊🏾,SYM,O
Sentence: 2947,@USER,PROPN,O
,of,ADP,O
,@USER,PROPN,O
,a,DET,O
,happy,ADJ,O
,28th,ADJ,O
,birthday,NOUN,O
,!,PUNCT,O
,#nbabday,X,O
,URL,X,O
Sentence: 2948,@USER,PROPN,O
,@USER,PROPN,O
,i,PRON,O
,'m,AUX,O
,already,ADV,O
,dead,ADJ,O
Sentence: 2949,when,ADV,O
,you,PRON,O
,'re,AUX,O
,happy,ADJ,O
,",",PUNCT,O
,you,PRON,O
,enjoy,VERB,O
,the,DET,O
,music,NOUN,O
,and,CCONJ,O
,when,ADV,O
,you,PRON,O
,'re,AUX,O
,sad,ADJ,O
,",",PUNCT,O
,you,PRON,O
,understand,VERB,O
,the,DET,O
,lyric,NOUN,O
,.,PUNCT,O
,#markisanation,X,O
Sentence: 2950,rt,X,O
,@USER,X,O
,:,PUNCT,O
,i,PRON,O
,'m,AUX,O
,tryna,VERB,O
,get,VERB,O
,in,ADP,O
,a,DET,O
,healthy,ADJ,O
,relationship,NOUN,O
,",",PUNCT,O
,shit,NOUN,O
,😂😂,SYM,O
,URL,X,O
Sentence: 2951,hello,INTJ,O
,@USER,PROPN,O
,",",PUNCT,O
,thank,VERB,O
,you,PRON,O
,for,SCONJ,O
,partner,VERB,O
,with,ADP,O
,us,PRON,O
,.,PUNCT,O
,we,PRON,O
,be,AUX,O
,always,ADV,O
,delighted,ADJ,O
,to,PART,O
,serve,VERB,O
,you,PRON,O
,.,PUNCT,O
,do,AUX,O
,have,VERB,O
,a,DET,O
,great,ADJ,O
,day,NOUN,O
,.,PUNCT,O
Sentence: 2952,cant,AUX,O
,wait,VERB,O
,.,PUNCT,O
,🙈💃,SYM,O
,temme,VERB,PER
,your,PRON,O
,gang,NOUN,O
,be,AUX,O
,win,VERB,O
,right,ADV,O
,?,PUNCT,O
,😥,SYM,O
,haina,PROPN,PER
,?,PUNCT,O
,😋,SYM,O
,URL,X,O
Sentence: 2953,#cinobservatory,X,O
,#ohwx,X,O
,:,PUNCT,O
,temp,NOUN,O
,:,PUNCT,O
,NUMBER,NUM,O
,°c,SYM,O
,",",PUNCT,O
,hum,NOUN,O
,:,PUNCT,O
,NUMBER,NUM,O
,%,SYM,O
,",",PUNCT,O
,bar,NOUN,O
,:,PUNCT,O
,mb,NOUN,O
,",",PUNCT,O
,uv,NOUN,O
,:,PUNCT,O
,1/1600,NUM,O
,",",PUNCT,O
,as,ADP,O
,of,ADP,O
,:,PUNCT,O
,april,PROPN,O
,NUMBER,NUM,O
,",",PUNCT,O
,NUMBER,NUM,O
,at,ADP,O
,NUMBER,NUM,O
,am,NOUN,O
Sentence: 2954,@USER,PROPN,O
,bracelet,NOUN,O
,in,ADP,O
,right,ADJ,O
,hand,NOUN,O
,be,AUX,O
,missing,ADJ,O
,piercing,NOUN,O
,on,ADP,O
,chin,NOUN,O
,be,AUX,O
,missing,ADJ,O
,#spotthemissing,X,O
,.,PUNCT,O
Sentence: 2955,fuck,VERB,O
,today,NOUN,O
,.,PUNCT,O
,fuck,VERB,O
,imogen,PROPN,PER
,.,PUNCT,O
,fuck,VERB,O
,all,DET,O
,of,ADP,O
,it,PRON,O
,!,PUNCT,O
Sentence: 2956,rt,X,O
,@USER,X,O
,:,PUNCT,O
,“,PUNCT,O
,it,PRON,O
,’s,AUX,O
,a,DET,O
,red,ADJ,O
,flag,NOUN,O
,”,PUNCT,O
,—,PUNCT,O
,polar,ADJ,O
,bear,NOUN,O
,be,AUX,O
,lose,VERB,O
,weight,NOUN,O
,as,ADP,O
,#arctic,PROPN,O
,sea,NOUN,O
,ice,NOUN,O
,melt,VERB,O
,.,PUNCT,O
,URL,X,O
,#savethearctic,X,O
,URL,X,O
,…,PUNCT,O
Sentence: 2957,@USER,PROPN,O
,ok,INTJ,O
,lol,INTJ,O
,also,ADV,O
,i,PRON,O
,have,AUX,O
,never,ADV,O
,be,AUX,O
,awake,ADJ,O
,at,ADP,O
,NUMBER,NUM,O
,in,ADP,O
,years,NOUN,O
,lol,INTJ,O
,earliest,ADJ,O
,i,PRON,O
,get,VERB,O
,up,ADV,O
,at,ADP,O
,be,AUX,O
,NUMBER,NUM,O
,in,ADP,O
,the,DET,O
,morning,NOUN,O
,lol,INTJ,O
Sentence: 2958,[,PUNCT,O
,onlypiolou,PROPN,O
,],PUNCT,O
,be,AUX,O
,available,ADJ,O
,since,ADP,O
,NUMBER,NUM,O
,minute,NOUN,O
,(,PUNCT,O
,s,X,O
,),PUNCT,O
,!,PUNCT,O
,(,PUNCT,O
,3/19/2016,NUM,O
,NUMBER,NUM,O
,),PUNCT,O
,(,PUNCT,O
,utc+01:00,NOUN,O
,),PUNCT,O
,-,PUNCT,O
,#minecraft,X,O
Sentence: 2959,rt,X,O
,@USER,X,O
,:,PUNCT,O
,classic,ADJ,O
,😁,SYM,O
,URL,X,O
Sentence: 2960,rt,X,O
,@USER,X,O
,:,PUNCT,O
,@USER,PROPN,O
,@USER,PROPN,O
,@USER,PROPN,O
,@USER,PROPN,O
,@USER,PROPN,O
,mean,VERB,O
,ya,PRON,O
,get,VERB,O
,to,PART,O
,start,VERB,O
,drink,VERB,O
,whenever,ADV,O
,ya,PRON,O
,want,VERB,O
Sentence: 2961,vote,NOUN,O
,from,ADP,O
,thepeoplepick,PROPN,O
,what,DET,O
,person,NOUN,O
,isthe,DET,O
,next,ADJ,O
,sittingpresident,NOUN,O
,.,PUNCT,O
,PUNCT,PUNCT,O
,who,PRON,O
,pick,VERB,O
,PUNCT,PUNCT,O
,thepeople,NOUN,O
,that,PRON,O
,willbethe,ADJ,O
,person,NOUN,O
,we,PRON,O
,vote,VERB,O
,for2be,ADV,O
,next,ADJ,O
,president,NOUN,O
,.,PUNCT,O
,?,PUNCT,O
Sentence: 2962,soon,ADV,O
,:,PUNCT,O
,we,PRON,O
,reveal,VERB,O
,the,DET,O
,secret,NOUN,O
,signal,NOUN,O
,your,PRON,O
,body,NOUN,O
,'s,AUX,O
,give,VERB,O
,off,ADV,O
,without,SCONJ,O
,you,PRON,O
,even,ADV,O
,know,VERB,O
,.,PUNCT,O
,#tms7,X,O
Sentence: 2963,just,ADV,O
,post,VERB,O
,a,DET,O
,photo,NOUN,O
,@,ADP,O
,la,PROPN,O
,provence,PROPN,O
,lake,PROPN,LOC
,oswego,PROPN,LOC
,URL,X,O
Sentence: 2964,why,ADV,O
,the,DET,O
,stakes,PROPN,O
,be,AUX,O
,so,ADV,O
,high,ADJ,O
,in,ADP,O
,today,NOUN,O
,’s,PART,O
,rivers,PROPN,LOC
,election,PROPN,O
,URL,X,O
Sentence: 2965,rt,X,O
,@USER,X,O
,:,PUNCT,O
,i,PRON,O
,want,VERB,O
,to,PART,O
,be,AUX,O
,with,ADP,O
,you,PRON,O
,.,PUNCT,O
,everyday,NOUN,O
,.,PUNCT,O
Sentence: 2966,rt,X,O
,@USER,X,O
,:,PUNCT,O
,i,PRON,O
,",",PUNCT,O
,a,DET,O
,large,ADJ,O
,wrinkle,NOUN,O
,",",PUNCT,O
,have,AUX,O
,make,VERB,O
,these,DET,O
,smaller,ADJ,O
,wrinkle,NOUN,O
,.,PUNCT,O
,URL,X,O
Sentence: 2967,you,PRON,O
,prefer,VERB,O
,to,PART,O
,keep,VERB,O
,the,DET,O
,peace,NOUN,O
,but,CCONJ,O
,you,PRON,O
,might,AUX,O
,feel,VERB,O
,call,VERB,O
,to,ADP,O
,spea,X,O
,.,PUNCT,O
,more,ADJ,O
,for,ADP,O
,libra,PROPN,MISC
,URL,X,O
Sentence: 2968,hahahahah,INTJ,O
,omg,INTJ,O
,khloe,PROPN,PER
,if,SCONJ,O
,you,PRON,O
,want,VERB,O
,to,PART,O
,drag,VERB,O
,someone,PRON,O
,please,INTJ,O
,dont,AUX,O
,end,VERB,O
,up,ADP,O
,be,AUX,O
,embarrassing,ADJ,O
Sentence: 2969,rt,X,O
,@USER,X,O
,:,PUNCT,O
,on,ADP,O
,october,PROPN,O
,NUMBER,NUM,O
,•,PUNCT,O
,fifth,PROPN,ORG
,harmony,PROPN,ORG
,will,AUX,O
,perform,VERB,O
,at,ADP,O
,the,DET,O
,manchester,PROPN,LOC
,arena,PROPN,LOC
,capacity,NOUN,O
,:,PUNCT,O
,NUMBER,NUM,O
,people,NOUN,O
,#727tour,X,O
,URL,X,O
Sentence: 2970,till,SCONJ,O
,i,PRON,O
,love,VERB,O
,",",PUNCT,O
,i,PRON,O
,never,ADV,O
,live,VERB,O
,--,PUNCT,O
,enough,ADV,O
,.,PUNCT,O
,-,PUNCT,O
,emily,PROPN,PER
,dickinson,PROPN,PER
Sentence: 2971,@USER,PROPN,O
,last,ADJ,O
,time,NOUN,O
,i,PRON,O
,check,VERB,O
,.,PUNCT,O
,july,PROPN,O
,22nd,NOUN,O
,be,AUX,O
,in,ADP,O
,fact,NOUN,O
,in,ADP,O
,summer,NOUN,O
,?,PUNCT,O
Sentence: 2972,rt,X,O
,@USER,X,O
,:,PUNCT,O
,this,DET,O
,man,NOUN,O
,'s,PART,O
,blackhead,NOUN,O
,be,AUX,O
,pop,VERB,O
,out,ADV,O
,",",PUNCT,O
,see,VERB,O
,the,DET,O
,shocking,ADJ,O
,transformation,NOUN,O
,after,ADV,O
,URL,X,O
,URL,X,O
,…,PUNCT,O
Sentence: 2973,ayerene,PROPN,PER
,-,PUNCT,O
,@USER,PROPN,O
,-,PUNCT,O
,babe,NOUN,O
,-,PUNCT,O
,zayn,PROPN,PER
,#NAME?,NOUN,O
,-,PUNCT,O
,pretty,ADJ,O
,af,NOUN,O
,-,PUNCT,O
,ia,X,O
,bc,SCONJ,O
,school,NOUN,O
,ily,VERB,O
,😽,SYM,O
Sentence: 2974,rt,X,O
,@USER,X,O
,:,PUNCT,O
,as,SCONJ,O
,assad,PROPN,PER
,destroy,VERB,O
,much,ADJ,O
,of,ADP,O
,health,NOUN,O
,system,NOUN,O
,",",PUNCT,O
,syrians,PROPN,MISC
,die,VERB,O
,as,ADV,O
,often,ADV,O
,of,ADP,O
,chronic,ADJ,O
,disease,NOUN,O
,as,ADP,O
,bullet,NOUN,O
,.,PUNCT,O
,URL,X,O
,htt,X,O
,…,PUNCT,O
Sentence: 2975,@USER,PROPN,O
,thanks,NOUN,O
,for,SCONJ,O
,get,VERB,O
,back,ADV,O
,to,ADP,O
,me,PRON,O
,so,ADV,O
,quickly,ADV,O
,.,PUNCT,O
Sentence: 2976,morning,NOUN,O
,lovely,NOUN,O
,✨,SYM,O
,hope,VERB,O
,you,PRON,O
,have,VERB,O
,a,DET,O
,wonderful,ADJ,O
,day,NOUN,O
,💐,SYM,O
,x,X,O
,URL,X,O
Sentence: 2977,rt,X,O
,@USER,X,O
,:,PUNCT,O
,team,NOUN,O
,b,NOUN,O
,-,PUNCT,O
,climax,NOUN,MISC
,NUMBER,NUM,O
,",",PUNCT,O
,yg,PROPN,MISC
,family,NOUN,MISC
,power,NOUN,MISC
,NUMBER,NUM,MISC
,tour,NOUN,MISC
,in,ADP,O
,japan,PROPN,LOC
,junhoe,PROPN,PER
